ledger,phase_group,family_id,logical_run_id,scheduler_attempt_id,exp_id,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,attempt_kind,attempt_status,scheduler_state,exit_status,train_job_id,submitted_at,started_at,finished_at,run_dir,latest_checkpoint,latest_eval_step,notes
current_cifar_paper,O4,single_P2_deepest,current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,7088062.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_deep_K100_seed2_500k,cifar10,single_emulation,2,deepest,100,500000,2,scheduler,failed,F,143,7088062.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-14T23:33:35Z,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed2_500k_20260412_143208,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed2_500k_20260412_143208/checkpoints/ckpt_step9999.pt,,Job run at Tue Apr 14 at 23:33 on (x3212c0s25b0n0:ncpus=64) and t
current_cifar_paper,O4,single_P2_deepest,current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,7090257.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_deep_K100_seed2_500k,cifar10,single_emulation,2,deepest,100,500000,2,scheduler,completed,F,0,7090257.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-15T15:26:38Z,2026-04-16T01:05:53Z,2026-04-16T14:40:43Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed2_500k_resume_20260415_152638,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed2_500k_resume_20260415_152638/checkpoints/ckpt_step99999.pt,500000,Job run at Thu Apr 16 at 01:05 on (x3211c0s37b0n0:ncpus=64) and f
current_cifar_paper,O4,single_P2_deepest,current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,7088063.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_deep_K100_seed3_500k,cifar10,single_emulation,2,deepest,100,500000,3,scheduler,completed,F,0,7088063.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-12T14:32:08Z,2026-04-15T07:27:52Z,2026-04-15T21:32:15Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed3_500k_20260412_143208,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_deep_K100_seed3_500k_20260412_143208/checkpoints/ckpt_step99999.pt,500000,Job run at Wed Apr 15 at 07:27 on (x3210c0s37b0n0:ncpus=64) and f
current_cifar_paper,O4,single_P2_equal,current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,7066261.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_uniform_K100_seed1_500k,cifar10,single_emulation,2,equal,100,500000,1,scheduler,completed,,,7066261.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-09T13:26:33Z,2026-04-12T10:02:09Z,2026-04-13T00:12:46Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed1_500k_20260409_132633,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed1_500k_20260409_132633/checkpoints/ckpt_step99999.pt,500000,
current_cifar_paper,O4,single_P2_equal,current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,7088064.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_uniform_K100_seed2_500k,cifar10,single_emulation,2,equal,100,500000,2,scheduler,completed,F,0,7088064.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-12T14:32:08Z,2026-04-15T07:27:52Z,2026-04-15T21:35:06Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed2_500k_20260412_143208,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed2_500k_20260412_143208/checkpoints/ckpt_step99999.pt,500000,Job run at Wed Apr 15 at 07:27 on (x3211c0s7b1n0:ncpus=64) and fi
current_cifar_paper,O4,single_P2_equal,current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,7088065.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O4_single_pipe_emul_P2_uniform_K100_seed3_500k,cifar10,single_emulation,2,equal,100,500000,3,scheduler,completed,F,0,7088065.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-12T14:32:08Z,2026-04-15T10:02:10Z,2026-04-16T00:07:23Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed3_500k_20260412_143208,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O4/O4_single_pipe_emul_P2_uniform_K100_seed3_500k_20260412_143208/checkpoints/ckpt_step99999.pt,500000,Job run at Wed Apr 15 at 10:02 on (x3209c0s25b1n0:ncpus=64) and f
current_cifar_paper,O5,ddp_P1_terminal_K100,current_cifar_paper:cifar10:ddp_P1_terminal_K100:seed1:h300000,7090275.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K100_seed1_300k,cifar10,ddp_strict,1,terminal,100,300000,1,scheduler,completed,F,0,7090275.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-16T22:20:15Z,2026-04-17T06:44:22Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K100_seed1_300k_20260415_152820,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K100_seed1_300k_20260415_152820/checkpoints/ckpt_step99999.pt,300000,Job run at Thu Apr 16 at 22:20 on (x3212c0s25b1n0:ncpus=64) and f
current_cifar_paper,O5,ddp_P1_terminal_K100,current_cifar_paper:cifar10:ddp_P1_terminal_K100:seed1:h300000,7091889.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K100_seed1_300k,cifar10,ddp_strict,1,terminal,100,300000,1,scheduler,completed,F,0,7091889.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-16T18:40:21Z,2026-04-21T01:49:08Z,2026-04-21T10:13:22Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K100_seed1_300k_20260416_184021,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K100_seed1_300k_20260416_184021/checkpoints/ckpt_step99999.pt,300000,Job run at Tue Apr 21 at 01:49 on (x3212c0s1b0n0:ncpus=64) and fi
current_cifar_paper,O5,ddp_P1_terminal_K25,current_cifar_paper:cifar10:ddp_P1_terminal_K25:seed1:h300000,7090273.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K25_seed1_300k,cifar10,ddp_strict,1,terminal,25,300000,1,scheduler,failed,F,143,7090273.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-18T22:45:56Z,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K25_seed1_300k_20260415_152820,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K25_seed1_300k_20260415_152820/checkpoints/ckpt_step9999.pt,,Job run at Sat Apr 18 at 22:45 on (x3211c0s1b1n0:ncpus=64) and te
current_cifar_paper,O5,ddp_P1_terminal_K25,current_cifar_paper:cifar10:ddp_P1_terminal_K25:seed1:h300000,7091887.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K25_seed1_300k,cifar10,ddp_strict,1,terminal,25,300000,1,scheduler,completed,F,0,7091887.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-16T18:40:21Z,2026-04-19T06:36:35Z,2026-04-19T10:09:36Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K25_seed1_300k_20260416_184021,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K25_seed1_300k_20260416_184021/checkpoints/ckpt_step99999.pt,300000,Job run at Sun Apr 19 at 06:36 on (x3212c0s37b0n0:ncpus=64) and f
current_cifar_paper,O5,ddp_P1_terminal_K50,current_cifar_paper:cifar10:ddp_P1_terminal_K50:seed1:h300000,7090274.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K50_seed1_300k,cifar10,ddp_strict,1,terminal,50,300000,1,scheduler,completed,F,0,7090274.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-20T19:02:40Z,2026-04-21T00:14:18Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K50_seed1_300k_20260415_152820,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K50_seed1_300k_20260415_152820/checkpoints/ckpt_step99999.pt,,Job run at Mon Apr 20 at 19:02 on (x3211c0s31b0n0:ncpus=64) and f
current_cifar_paper,O5,ddp_P1_terminal_K50,current_cifar_paper:cifar10:ddp_P1_terminal_K50:seed1:h300000,7091888.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_ddp_fullk_K50_seed1_300k,cifar10,ddp_strict,1,terminal,50,300000,1,scheduler,completed,F,0,7091888.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-16T18:40:21Z,2026-04-21T00:33:53Z,2026-04-21T05:44:47Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K50_seed1_300k_20260416_184021,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_ddp_fullk_K50_seed1_300k_20260416_184021/checkpoints/ckpt_step99999.pt,300000,Job run at Tue Apr 21 at 00:33 on (x3211c0s25b0n0:ncpus=64) and f
current_cifar_paper,O5,pipe_P4_deepest_K100,current_cifar_paper:cifar10:pipe_P4_deepest_K100:seed1:h300000,7092696.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_pipe_strict_P4_deep_K100_seed1_300k,cifar10,strict_pipeline,4,deepest,100,300000,1,scheduler,failed,F,143,7092696.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-20T02:36:16Z,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_deep_K100_seed1_300k_20260417_134848,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_deep_K100_seed1_300k_20260417_134848/checkpoints/ckpt_step9999.pt,,Job run at Mon Apr 20 at 02:36 on (x3211c0s7b0n0:ncpus=64) and te
current_cifar_paper,O5,pipe_P4_deepest_K100,current_cifar_paper:cifar10:pipe_P4_deepest_K100:seed1:h300000,7096203.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_pipe_strict_P4_deep_K100_seed1_300k,cifar10,strict_pipeline,4,deepest,100,300000,1,scheduler,completed,F,0,7096203.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-21T22:33:03Z,2026-04-23T05:51:30Z,2026-04-23T08:49:52Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_deep_K100_seed1_300k_resume_20260421_223303,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_deep_K100_seed1_300k_resume_20260421_223303/checkpoints/ckpt_step99999.pt,300000,Job run at Thu Apr 23 at 05:51 on (x3210c0s37b0n0:ncpus=64) and f
current_cifar_paper,O5,pipe_P4_equal_K100,current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,7091890.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,O5_pipe_strict_P4_uniform_K100_seed1_300k,cifar10,strict_pipeline,4,equal,100,300000,1,scheduler,completed,F,0,7091890.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-16T18:40:21Z,2026-04-17T15:16:16Z,2026-04-17T18:52:22Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_uniform_K100_seed1_300k_20260416_184021,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O5/O5_pipe_strict_P4_uniform_K100_seed1_300k_20260416_184021/checkpoints/ckpt_step99999.pt,300000,Job run at Fri Apr 17 at 15:16 on (x3212c0s25b1n0:ncpus=64) and f
external_benchmark,PhaseA,ddp_P1_terminal,external_benchmark:imagenet32:ddp_P1_terminal:seed1:h1000,6986200.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_ddp_strict_k100_s1k,imagenet32,ddp_strict,1,terminal,100,1000,1,scheduler,completed,,,6986200.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T04:28:15Z,2026-04-04T04:36:03Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s1k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s1k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,ddp_P1_terminal,external_benchmark:imagenet32:ddp_P1_terminal:seed1:h5000,6986203.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_ddp_strict_k100_s5k,imagenet32,ddp_strict,1,terminal,100,5000,1,scheduler,completed,,,6986203.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T09:55:28Z,2026-04-04T10:30:38Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s5k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s5k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,ddp_P1_terminal,external_benchmark:imagenet32:ddp_P1_terminal:seed1:h20000,6986206.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_ddp_strict_k100_s20k,imagenet32,ddp_strict,1,terminal,100,20000,1,scheduler,completed,,,6986206.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T19:09:40Z,2026-04-04T20:40:25Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s20k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_ddp_strict_k100_s20k_20260403_021545/checkpoints/ckpt_step9999.pt,,
external_benchmark,PhaseA,pipe_P4_late_stage_beta_0.01,external_benchmark:imagenet32:pipe_P4_late_stage_beta_0.01:seed1:h1000,6986201.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_pipeline_strict_p4_k100_s1k,imagenet32,strict_pipeline,4,late_stage_beta_0.01,100,1000,1,scheduler,completed,,,6986201.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T05:13:13Z,2026-04-04T05:19:21Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s1k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s1k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,pipe_P4_late_stage_beta_0.01,external_benchmark:imagenet32:pipe_P4_late_stage_beta_0.01:seed1:h5000,6986204.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_pipeline_strict_p4_k100_s5k,imagenet32,strict_pipeline,4,late_stage_beta_0.01,100,5000,1,scheduler,completed,,,6986204.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T18:51:18Z,2026-04-04T19:17:54Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s5k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s5k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,pipe_P4_late_stage_beta_0.01,external_benchmark:imagenet32:pipe_P4_late_stage_beta_0.01:seed1:h20000,6986207.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_pipeline_strict_p4_k100_s20k,imagenet32,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6986207.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T19:09:40Z,2026-04-04T20:40:25Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s20k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_pipeline_strict_p4_k100_s20k_20260403_021545/checkpoints/ckpt_step9999.pt,,
external_benchmark,PhaseA,single_P1_terminal,external_benchmark:imagenet32:single_P1_terminal:seed1:h1000,6986199.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_single_strict_k100_s1k,imagenet32,single_strict,1,terminal,100,1000,1,scheduler,completed,,,6986199.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T05:12:16Z,2026-04-04T05:32:41Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s1k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s1k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,single_P1_terminal,external_benchmark:imagenet32:single_P1_terminal:seed1:h5000,6986202.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_single_strict_k100_s5k,imagenet32,single_strict,1,terminal,100,5000,1,scheduler,completed,,,6986202.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T18:51:18Z,2026-04-04T20:19:41Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s5k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s5k_20260403_021545/checkpoints/ckpt_step999.pt,,
external_benchmark,PhaseA,single_P1_terminal,external_benchmark:imagenet32:single_P1_terminal:seed1:h20000,6986205.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,imagenet32_single_strict_k100_s20k,imagenet32,single_strict,1,terminal,100,20000,1,scheduler,completed,,,6986205.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-03T02:14:41Z,2026-04-04T18:51:18Z,2026-04-05T01:51:36Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s20k_20260403_021545,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_imagenet32_phasea/PhaseA/imagenet32_single_strict_k100_s20k_20260403_021545/checkpoints/ckpt_step9999.pt,,
historical_exploratory,A1,single_P1_terminal,historical_exploratory:phase1_screening:A1_single_fullk_k100_s20k:single_P1_terminal:seed1:h20000,6979879.polaris-pbs*,A1_single_fullk_k100_s20k,cifar10,single_strict,1,terminal,100,20000,1,scheduler,missing,,,6979879.polaris-pbs*,2026-03-29T04:06:31Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_fullk_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_fullk_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P1_terminal,historical_exploratory:phase1_screening:A1_single_fullk_k100_s20k:single_P1_terminal:seed1:h20000,6979879.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A1_single_fullk_k100_s20k,cifar10,single_strict,1,terminal,100,20000,1,scheduler,completed,,,6979879.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-03-29T04:42:50Z,2026-03-29T05:13:45Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_fullk_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_fullk_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_deepest,historical_exploratory:phase1_screening:A1_single_pipe_deep_p4_k100_s20k:single_P4_deepest:seed1:h20000,6979883.polaris-pbs*,A1_single_pipe_deep_p4_k100_s20k,cifar10,single_emulation,4,deepest,100,20000,1,scheduler,missing,,,6979883.polaris-pbs*,2026-03-29T04:06:31Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_deep_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_deep_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_deepest,historical_exploratory:phase1_screening:A1_single_pipe_deep_p4_k100_s20k:single_P4_deepest:seed1:h20000,6979883.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A1_single_pipe_deep_p4_k100_s20k,cifar10,single_emulation,4,deepest,100,20000,1,scheduler,completed,,,6979883.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-03-29T05:23:08Z,2026-03-29T05:55:09Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_deep_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_deep_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_equal,historical_exploratory:phase1_screening:A1_single_pipe_uniform_p4_k100_s20k:single_P4_equal:seed1:h20000,6979881.polaris-pbs*,A1_single_pipe_uniform_p4_k100_s20k,cifar10,single_emulation,4,equal,100,20000,1,scheduler,missing,,,6979881.polaris-pbs*,2026-03-29T04:06:31Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_uniform_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_uniform_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_equal,historical_exploratory:phase1_screening:A1_single_pipe_uniform_p4_k100_s20k:single_P4_equal:seed1:h20000,6979881.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A1_single_pipe_uniform_p4_k100_s20k,cifar10,single_emulation,4,equal,100,20000,1,scheduler,completed,,,6979881.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-03-29T05:13:55Z,2026-03-29T05:45:42Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_uniform_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_uniform_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A1_single_pipe_last2b001_p4_k100_s20k:single_P4_late_stage_beta_0.01:seed1:h20000,6979885.polaris-pbs*,A1_single_pipe_last2b001_p4_k100_s20k,cifar10,single_emulation,4,late_stage_beta_0.01,100,20000,1,scheduler,missing,,,6979885.polaris-pbs*,2026-03-29T04:06:31Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_last2b001_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_last2b001_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A1,single_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A1_single_pipe_last2b001_p4_k100_s20k:single_P4_late_stage_beta_0.01:seed1:h20000,6979885.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A1_single_pipe_last2b001_p4_k100_s20k,cifar10,single_emulation,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6979885.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-03-29T08:24:25Z,2026-03-29T08:56:23Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_last2b001_p4_k100_s20k_20260329_040631,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A1/A1_single_pipe_last2b001_p4_k100_s20k_20260329_040631/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A2,pipe_P2_equal,historical_exploratory:phase1_screening:A2_pipe_uniform_p2_k100_s20k:pipe_P2_equal:seed1:h20000,6980018.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_uniform_p2_k100_s20k,cifar10,strict_pipeline,2,equal,100,20000,1,scheduler,completed,,,6980018.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:50:53Z,2026-03-29T14:51:01Z,2026-03-29T15:11:01Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p2_k100_s20k_20260329_145053,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p2_k100_s20k_20260329_145053/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A2,pipe_P2_late_stage_beta_0.01,historical_exploratory:phase1_screening:A2_pipe_last2b001_p2_k100_s20k:pipe_P2_late_stage_beta_0.01:seed1:h20000,6980024.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_last2b001_p2_k100_s20k,cifar10,strict_pipeline,2,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980024.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:50:53Z,2026-03-29T14:51:03Z,2026-03-29T15:11:02Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p2_k100_s20k_20260329_145053,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p2_k100_s20k_20260329_145053/checkpoints/ckpt_step9999.pt,10000,
